,title,category
575,육아 공백 메운 공무원에 보상…육아시간 업무대행 수당 지급 확산,Social
576,꽃 구경 언제 가지?···이번 주 하늘 흐리고 곳곳 ‘봄비’,Social
577,"길 가다 쓰러진 70대, 울진 후포파출소 경찰관들이 목숨 구해",Social
578,"마포구, 은평광역자원순환센터 지분 회복 소송 제기",Social
579,"""반복된 화재에 자체 진화…대피 늦어졌을 가능성"" 안전공업 유족 첫 입장",Social
580,"""대구도 바뀌어야""…김부겸 등판에 대구 민심 '흔들'",Social
581,대학 일반지원 예산 8200억…‘정원감축’ 대학들 300억 추가 지원,Social
582,"""여성 혐오 반성하자""던 황석희 번역가, 성범죄 의혹에 입 열었다",Social
583,사천~김포 노선 3배 확대…섬에어 취항으로 ‘하늘길’ 다시 열린다,Social
584,"김현호 국힘 대전시 서구청장 예비후보 경선 포기…""도덕성·청렴성 원칙 무너져""",Social
585,"""집에 쓰레기 쌓아둘 일 절대 없다""…정부, 최악의 경우 '이 것' 허용",Social
586,[이시각헤드라인] 3월 30일 뉴스현장,Social
587,"미국서 인기 있는 한국산 굴·김, 이렇게 만들어지는 거 알까",Social
588,"주유소 새치기한 얌체 운전자, 흉기로 위협한 30대 남성 경찰 체포",Social
589,"입양아동을 물량?...아동권리보장원 ""부적절한 발언, 조치하겠다""",Social
590,연간 손상환자 355만 명‥소아·청소년 손상 사망 54% 자해·자살,Social
591,"고려대 동탄병원, 2035년 개원 목표…""환자 쏠림 방파제 역할""",Social
592,"정원오, 성폭력논란 성동문화원에 ""서울시 관리""…시 ""책임전가 유감""",Social
593,간병인들이 환자 때리고 학대…'관리 소홀' 요양병원장 벌금형,Social
594,"서철모 대전 서구청장, 의혹 제기에 “전면 부인”",Social
595,“봄철 지리산 접근성 높인다”…남원 ‘정령치 순환버스’ 전 구간 운행 재개,Social
596,'가로등 쾅' 30대男 약물운전…프로포폴 준 50대 동물병원장 구속,Social
597,[6·3경북]'국힘 포항 당협 특정 시장 후보 지지'…당원·시민 바로 잡아야,Social
598,바퀴만 쏙 빠진 BMW “90년대 같은 절도 상상 못해”… 주차장서 도난 신고 잇따라,Social
599,"10년만에 제주~인천 직항 노선 부활… 제주항공, 5월부터 주 2회 왕복 운항",Social
600,"사망 교사 ""B형 독감 죄송, 마스크 출근"", 원장 ""네""...비정한 유치원",Social
601,기후장관 “최악 상황땐 쓰레기 일반봉투에 버리게 허용”,Social
602,"""5일 세워뒀는데""…인천 주차장서 BMW 바퀴 통째로 털렸다",Social
603,"""왜 새치기 해"" 싼 기름 주유소서 흉기 위협한 30대…경찰, 구속영장 신청",Social
604,‘성범죄 전과 의혹’ 황석희 “변호사와 검토 진행 중”,Social
605,"""강철 기둥 녹인 불길에도 기름때 남아 있었다"" 화재 공장 둘러본 유족",Social
606,"서울반도체고, 내년 3월 마이스터고로 새 출발",Social
607,"기후장관, 종량제 대란에 ""1년간 공급 문제 없어, 가격 인상도 없다""",Social
608,"[6·3대구]홍석준, 국힘 대구시장 경선주자 싸잡아 '서울집' 비판",Social
609,"지상파3사 사장단 ""JTBC, 중계권 사태 촉발 책임 있는 입장 표명하라""",Social
610,"""쯔양, 먹고 토하는 것 봤다""…허위 제보한 대학 동창, 벌금형 받았다",Social
611,"""고급 정보 받으려면 현금 투자""…주식리딩방 3억 수거책 송치",Social
612,강원도 신청사 착공…“2029년 완공”,Social
613,주유소에 늘어선 차량…순서 싸움에 흉기까지,Social
614,"[주니어전자]가트너, 2030년 LLM 추론비 90%↓",Social
615,"주유소 문 닫고, 기름값 2900원... 호주에서 체감한 연료 위기",Social
616,장난감으로 퍽퍽…카페서 칭얼댄다고 한 살배기 딸 때린 엄마,Social
617,기름값 급등 속 주유소 끼어들기에 흉기 위협 … 30대 남성 체포,Social
618,"남원역서 90대 승객 선로에 떨어져 사망⋯국토부 ""원인 조사 중""",Social
619,"""종량제봉투 물량 충분""…울산 중구, 사재기 자제 당부",Social
620,"섬에어 1호기, 사천~김포 노선 취항…하루 4차례 왕복 운항",Social
621,“연기 나온다” 창원 공사장서 포탄 발견…“6·25전쟁 당시 아군 탄 추정”,Social
622,"기후장관 ""쓰레기 봉투 부족시 일반 봉투에 버리게 허용""",Social
623,"쓰레기봉투 걱정에…기후장관 ""충분하다, 가격 인상 없어""",Social
624,가까스로 ‘합헌’된 장애인 성폭력 피해 ‘영상 진술’ 증거 인정[플랫],Social
625,새치기 시비에 흉기까지…고유가 속 주유소 천태만상,Social
626,"“갤럭시男 싫다”던 76만 유튜버, 삼성폰 ‘찰칵’…“비하 아니었다” 사과",Social
627,"번역가 황석희, 준유사강간+강제추행치상 보도…""변호사와 검토""",Social
628,"""이렇게 보낼 수는 없다""…대전 안전공업 희생자 마지막 발인",Social
629,"최저임금 노동자 96% ""소득 부족""…최저임금 인상 촉구",Social
630,"안전공업 철거 후 정밀감식 추진…""발화지점 붕괴 심각""",Social
631,TV하이라이트-3월31일,Social
632,인분·래커·전단까지…돈 받고 ‘보복 대행’ 일당 의왕서 검거,Social
633,“중국에 또 뺏길 순 없어”...정년 석학에 5년간 최대 12억 지원,Social
634,"김경기 부장 ""용산국제업무지구 공급 물량 확대 위해 '도시형 캠퍼스' 대안 검토"" [프레스룸 부동산경기시점]",Social
635,고유가에 길어진 주유 줄…새치기에 '흉기 위협'까지,Social
636,무면허 운전으로 차량 2대 들이받은 불법 체류자 구속,Social
637,"홍희관 안산시장 예비후보, 김철진 예비후보 지지 선언",Social
638,행정통합 좌절로 가라앉은 신공항·AX…대구시장 선거서 다시 뜬다,Social
639,“아이가 칭얼대 화가 났다”…한 살배기 딸 장난감으로 폭행한 40대 여성 입건,Social
640,"이원택 의원, 프로야구 11구단 창단·돔 구장 건설 공약",Social
641,"정청래, 대중교통 출근 / 미인대회서 치아가 '툭' / 여학생에 고백한 인도 교수 [프레스룸 뉴스라이브]",Social
642,[단독] “경제적으로 어려워서”…병원서 프로포폴 빼돌려 판매한 동물병원장 구속,Social
643,"서울반도체고, 내년 마이스터고로 문 연다",Social
644,"안전공업 화재 참사 유가족 ""철저한 원인규명 및 책임자 처벌"" 촉구",Social
645,"'벌금형 확정' 장석웅 前교육감, 10억대 선거비 토해낸다",Social
646,"신정훈, 단일후보 확정...전남광주통합특별시 민주당 경선 4파전",Social
647,"황석희, 과거 성범죄 보도에 “변호사와 검토 진행 중”",Social
648,고유가 속 주유소에 늘어선 차량…새치기 시비에 흉기까지,Social
649,李대통령 지지율 62.2%…민주 51.1%·국힘 30.6%,Social
650,"포항시장 경선 앞두고 ‘공정성 정면 충돌’…안승대, “조직개입·도덕성 문제” 동시 제기",Social
651,"드론으로 보고, AI로 알리고…산불 조기에 잡는다",Social
652,미래 탄소까지 당겨쓰는 전쟁... 전 세계 새로운 리더십이 필요하다,Social
653,"""월급에 무슨 일이…"" 건보료 정산에 4월 월급도 희비 교차",Social
654,“감사하게도 일 할 수 있었다”...한 달 알바비 기부한 익명의 천사,Social
655,"'여신도 성폭행' JMS 정명석, '사회 저명인사' 독방 특혜 논란",Social
656,"서울반도체고, 내년 3월 개교…다자녀 동일교 배정도 확대",Social
657,"보령시 ""종량제봉투 재고 충분""…가격 인상설 일축",Social
658,낭만의 여수의 밤 '시간을 달리는 버스커' 운행 시작,Social
659,경기 연천 전곡선사박물관 '세계 최대 주먹찌르개' 공개,Social
660,"김영록 ""신정훈-강기정 후보 단일화 존중""",Social
661,'한국형 초음속 전투기' KF-21 양산 시작…K방산 '훨훨',Social
662,결혼식 평균 비용 '2139만원'…어디에 돈 많이 썼나 보니,Social
663,"""리니지 판박이인데 표절 아니라고?""…논란의 판결 이유는 [정희원의 판례 A/S]",Social
664,폐교 위기였는데 기적 벌어졌다…학생 2배 넘게 뛴 비결,Social
665,"""호텔 같은 독방에서 10년째""…'여신도 성폭행' 정명석, '교도소' 특혜 논란",Social
666,"여수시, 4월부터 '시간을 달리는 버스커' 운행",Social
667,"""쯔양 먹토 봤다""…유튜버에 허위 제보한 대학 동창, 결국",Social
668,"울산시, 인공지능 대전환 현대차 등 10개 기관 AX 동맹",Social
669,조인철 의원 ' 로그기록 의무화 ' 법안 발의,Social
670,"5일만에 가보니 BMW가 돌위에…""타이어·휠 도둑맞았다""",Social
671,"[기자의 창] “민주당이면 당선?” 충남 경선판, 자중지란에 흔들리는 민심",Social
672,"종량제봉투 '사재기 NO, 가격 인상 NO' 걱정 마세요",Social
673,“학원비 제때 환불 못 받아”…교육비 민원 2년 새 1.6배,Social
674,"""불 자주났다"" 대전 안전공업 화재 희생자 유가족 증언[영상]",Social
675,[단독] 기름값 싸 차량 몰리더니…시비 붙자 '흉기 위협',Social
676,"이러니 결혼 안 하지…""밥값만 3600만원"" 결혼 비용 다시 뛰었다",Social
677,“5일 만에 가보니 돌 위에 덩그러니”…BMW 바퀴 4개 통째 사라졌다,Social
678,"김석기 창원시장 예비후보, 강기윤 정조준 '공직자 자격론' 정면 제기",Social
679,“돌아오지 못한 제주 출신 전사자”… 5일동안 유가족 DNA 찾는다,Social
680,"“후지산 직항 뚫었다” 에어부산, 부산~시즈오카 단독 취항",Social
681,또 맞붙은 전한길·이준석? 이번엔 '이준석 하버드 학력' 의혹 제기 [아침&매일경제],Social
682,“바위도 조약돌 넘듯”…세계로 질주하는 K2 전차,Social
683,"또 예능 찾은 한동훈, '전 직장' 국힘이 시끄러운 이유에 대한 답변은? [아침&매일경제]",Social
684,"지선 앞두고 입 연 이명박 ""보수는 그냥 진 게 아니라 참패"" [아침&매일경제]",Social
685,멈추지 않는 경기 물류창고 화재…가연성 샌드위치 패널이 문제?,Social
686,與전남광주통합시장 '격랑'…민형배·김영록·신정훈 3파전,Social
687,"""인생샷 찍었어요""‥관광객 북적, 군항제 벚꽃 활짝",Social
688,"김한근 강릉시장 예비후보 ""강릉 AI 데이터센터, 제2 대왕고래사업""",Social
689,"'미국인 출신' 교황마저 트럼프에 한 마디…""너희 손은 피칠갑이다"" [아침&매일경제]",Social
690,전 창원시의회 의장 14명 강기윤 예비후보 지지 선언,Social
691,[단독] “이재명 방북 비용 300만불 얘기를 안 해”…박상용 검사 “먼저 무리한 요구”,Social
692,차량 2대 들이받아 5명 부상…무면허 뺑소니 20대의 정체,Social
693,'봄의 시작' 서울 벚꽃 '공식' 개화[노컷네컷],Social
694,봄이 왔다! 서울 벚꽃 공식 개화…평년보다 열흘 빨라 [아침&매일경제],Social
695,"세계는 다시 ‘BTS 타임’, 정규 5집 ‘아리랑’ 빌보드 1위",Social
696,"경기지사 격돌…민주 김동연·추미애·한준호 ""지선 압승""",Social
697,신안철교 개량 '광주역 운행 중단' 재검토…임시선 설치 거론,Social
698,유람선 사고 20여 분 뒤 승객이 구조 요청,Social
699,BMW 휠·타이어 통째로 도난…도심 한복판서 이런 일이 ‘황당’,Social
700,"전장연, 서대문역 버스정류장 점거 시위…출근길 버스 운행 지연",Social
701,친구가 전처와 통화했다는 이유로 죽도 휘둘러 집을난장판으로 만든 50대 집행유예,Social
702,이병규 문화일보 명예회장 추대… 김병직 대표이사 사장 재선임,Social
703,보이스피싱 폭증에… ‘단독판사 심리’ 전환,Social
704,"'데드풀' 번역가 황석희, 성범죄 전과 의혹에…""변호사와 검토 진행 중""",Social
705,"국힘 경북지사 예비후보들 ""탈락 후보 정책도 품는다""…'공약 통합 전략' 구사",Social
706,[12뉴스] 오늘의 주요뉴스,Social
707,경찰관 정부포상 7만 개 전수조사…“고문·사건조작 여부 재검증”,Social
708,"청소년 자해·자살 시도 원인…1위 ‘마음 손상’, 그 다음은?",Social
709,경복궁 화재 ‘자연 발화’ 미스터리… CCTV 정밀 재감식,Social
710,"서울 벚꽃, 평년보다 열흘 빨리 ‘활짝’",Social
711,"""나팔관 수술하고도 야근""…사회복지사 40% ""이직 고민""",Social
712,"연간 손상 환자 355만 명…추락·미끄러짐, 교통사고 앞질러",Social
713,"""사회보장급여 공정하게""…수급자 소득·재산 정기 확인조사",Social
714,"'윗몸일으키기 대신 당기기, 끌기로'...소방 체력평가 방식 바뀐다",Social
715,전국 평균 결혼 비용 2천139만원… 서울 강남 3천466만원 ‘최고’,Social
716,"SBS '물량·소진' 보도에…아동권리보장원 ""직원 부적절 발언 송구, 고강도 쇄신""",Social
717,토박이 아니면 어촌계 가입 못 해… 인권위 “차별”,Social
718,변호사들이 뽑은 올해의 수사관 14명 ‘경찰청장 표창’ 받았다 [세상&],Social
719,"법원 ""증여세 산정 때 1년 5개월 전 같은 단지 거래가 시가 반영 가능""",Social
720,반도체 특화 인재 키우는 서울반도체고 내년 개교,Social
721,"유튜브도 운영, 가짜 투자 리딩방 사기…수거책 구속송치",Social
722,소비자원 “결혼하는데 평균 2139만 원...대관료·식대 ↑”,Social
723,"[단독] ""이재명 완전히 주범돼야""...박상용 검사는 왜 그때 그렇게 말했나",Social
724,"""고급 주식 정보 주겠다"" 투자 사기 조직 현금수거책 구속",Social
725,중국서 와 한국서 생명 나눔…4명 살리고 떠난 60대,Social
726,연간 손상환자 355만명…소아·청소년 손상 사망 54% 자해·자살,Social
727,"""원주민 후손 아니잖아"" 어촌계 가입 거절…인권위 ""차별""",Social
728,청소년 손상 사망자 중 53.9% '자해·자살'…중독도 증가,Social
729,결혼식 비용 평균 2139만원…전국 일제 상승 속 강남만 하락,Social
730,[단독]“사명감만으론 못버텨요”…전국의료원 12곳 의사 정원 ‘미달’,Social
731,보이스피싱에 합의부 마비… 법 바꿔 ‘재판적체’ 숨통,Social
732,"[취재수첩] 전북도가 말하지 않는 전주올림픽, 숫자의 이면",Social
733,말소車 무면허·음주운전→사고…불법체류 女외국인 영장,Social
734,‘5명 부상’ 무면허 교통사고 내고 도주… 불법체류 20대 외국인 구속,Social
735,"""알면 당선, 모르면 낙마""…선거법 '지뢰밭' 정밀해부",Social
736,"""차량 바퀴가 없어졌다"" 인천서 잇단 신고에 경찰 수사",Social
737,“칭얼대서”…카페서 한살 딸 얼굴 장난감으로 때린 엄마,Social
738,부의 품격은 어디에서 만들어지는가[박용후의 관점],Social
739,"""BMW 바퀴·휠 훔쳐갔다""…공영 주차장에 주차했다 날벼락",Social
740,"""이근안 서훈 16개...고문 관련자 상훈 박탈 전수조사 한 달이면 돼""",Social
741,성폭행범이 저명인사?…정명석 '교도소 독방' 특혜논란,Social
742,"불법체류 외국인, ‘5명 부상’ 교통사고 후 뺑소니…“강제 송환 두려워 도주” 진술",Social
743,"종량제 대란에…기후장관 ""1년 치 이상 무, 가격 인상 없다""",Social
744,"민주당 임실군수 경선, 막판 감점 통보에 후보 반발",Social
745,"""눈치껏 비켜야지""…산책하던 커플 치고 간 민폐 '러닝 크루' 되레 큰소리",Social
746,"""내 전처랑 통화를 해?""…죽도 휘둘러 친구 집 부순 50대",Social
747,2026 로스쿨 합격자 '5명 중 3명'은 SKY,Social
748,"김영록 ""신정훈·강기정 단일화 존중…대표 공약 잘 계승""",Social
749,"""집에 쓰레기 쌓아둘 일 없다"" 종량제 대란 우려 진화 나선 기후부 장관",Social
750,"""친구가 전처랑 통화해서"" 1m 길이 죽도 휘두르고 돌 던진 50대男, 실형 면해",Social
751,HD현대미포서 20대 잠수부 사망…하청 대표 구속 송치,Social
752,"유튜버 쯔양, 사이버레커 '구제역' 이준희 상대 손배소 2심 내달 시작",Social
753,'선수' 먼저 잠입 후 경찰 급습…사행성 PC방 단속현장 가보니,Social
754,"유명 번역가 황석희, '성범죄 의혹' 보도에 ""변호사와 검토 중""",Social
755,"번역가 황석희, ‘성범죄 전과’ 의혹…“변호사와 검토 중”",Social
756,"""항로이탈 vs 수심변화""…한강 유람선 좌초 원인 놓고 서울시·운영사 이견",Social
757,"오스코텍 주총서 이사 5인 선임…""전체 주주 이익 감안""(종합)",Social
758,뺑소니 선처에도 무면허 음주 사고 일으킨 70대…법정구속,Social
759,'교수 갑질 스트레스' 숨진 전남대 대학원생 '직장내 스트레스' 산재 인정됐다,Social
760,"종로구, 창의문 단절구간 복원한다…""한양도성 58년만에 잇는다""",Social
761,"고유가에 화물차 기사들 한숨...""물동량 줄어 걱정""",Social
762,"김진태 지사 ""강특법 4차 개정 곧 발의""…시민단체 ""관권선거""",Social
763,"이혁재 ""뭐 어떤 반성을 더 해야 하나"" 억울함 토로 [포크뉴스]",Social
764,전처와 통화했다고 친구 집 죽도 휘둘러 난장판 만든 50대 집행유예,Social
765,중동전쟁까지 번진 피싱…기부까지 막았다,Social
766,현관에 인분 뿌리고 래커칠…돈받고 ‘보복 대행’ 3명 구속영장,Social
767,중동전쟁에 종량제봉투 판매 네 배로…음식포장재 가격도 올라,Social
768,"강기정 재선 도전 무산, 신정훈 후보로 단일화…전남광주특별시장 ‘4파전’",Social
769,4월 월급보고 놀라지마세요…연봉 올랐다면 건보료 20만원 더 떼가,Social
770,빌라 소화전에 '툭'...200곳에 '마약 던지기' 30대 남성 잡았다,Social
771,민주당 대전시장 경선 경쟁 '후보 연대·조직 결집',Social
772,[이시각헤드라인] 3월 30일 뉴스센터,Social
773,"김동연·추미애·한준호 ""이재명 정부 성공 위해 경기도서 압승하자""",Social
774,노동 사건 수사서 검찰 빠지나…중대 사건 공백 우려,Social
775,"카페에서 한 살배기 딸에 소리 지르고 폭행한 40대 여성 입건…""학대 아닌 훈육"" 주장",Social
776,재판받는 중에도 손버릇 못 고쳤다...또 '절도' 30대 집행유예,Social
777,"""어, 바퀴가 없네""…인천서 수입차 타이어·휠 통째로 도난당해",Social
778,"두통으로 뇌사 빠진 60대 남성, 장기기증으로 4명 살리고 하늘의 별",Social
779,호르무즈 해협서 韓 실습선원 1명 추가 하선…남은 선원 175명,Social
780,"박완수, 선거 등판 '신중'…""도정 책임 다하는 것이 먼저""",Social
781,"‘증인 출석’ 나나 “법정에서 강도와 대면, 법이 이렇다니”",Social
782,[6.3 지방선거 TK프리즘] 김부겸 출마 선언에 대구 ‘술렁’…“숙원사업 해결 기대감 급상승”,Social
783,"전남대 대학원생 사망 ""직장 내 스트레스"" 산재 승인",Social
784,"""천안 시내버스 달라지겠습니다""…버스기사들 난폭운전 근절 서약",Social
785,사탐런 이어 '확통런' 급증…3월 학평서 수험생 절반 응시,Social
786,"전재수, 네거티브 판에 던진 도시 구상 '바다 품은 돔구장'",Social
787,"정성홍, 전남광주 교육감 후보 단일화 제안",Social
788,"[속보] ""주차된 BMW 바퀴 싹 털렸다""…경찰, 용의자 2명 추적중",Social
789,신정훈 단일후보 확정…민주당 통합특별시장 경선 ‘4파전’ 재편,Social
790,"경찰 ""안전공업 붕괴 심각…현장감식 위해 건물 철거 필요""",Social
791,"""카페서 칭얼""…1살 딸 얼굴 장난감으로 수차례 때린 친모 입건",Social
792,“애가 칭얼대서”…장난감으로 한 살배기 얼굴 때린 40대 입건,Social
793,'5명 부상' 교통사고 후 뺑소니…불법체류 20대 외국인 구속,Social
794,"스타 번역가 황석희 성범죄 의혹…""변호사와 검토 중""",Social
795,"경찰, 화재 참사 안전공업 '소방훈련 서류상' 진술 확보",Social
796,"타이어에 휠까지 다 빼갔다...BMW, 돌 위에 '덩그러니' 무슨 일?",Social
797,"홍석준 ""대구시장 출마 국회의원 서울 자가 처분해야""",Social
798,"민주당 대구시당, 지선 2차 공천 결과 발표…20명 단수 공천",Social
799,"미·이란 전쟁…광주·전남 제조기업 84% ""타격 받았다""",Social
800,"진해군항제, 벚꽃 만개 속 '역대급 인파'…곳곳 북적",Social
801,뺑소니 처벌 받고도 무면허 음주운전하다 사고 낸 70대 실형,Social
802,"“차별버스 아웃”…전장연, 출근길 버스정류장 점거 시위",Social
803,"장종태·장철민, '대전시장 경선 단일화' 전격 합의",Social
804,"안전공업 희생자 장례 마무리, 유가족 “열악한 작업 현장 마음 아파…”",Social
805,"“살려내요, 여보 가지마”... 안전공업 화재 희생자 눈물 속 마지막 발인",Social
806,옥천군수 선거 경선부터 불꽃 경쟁…양당 '경력자' 레이스,Social
807,"""환자 서울 쏠림 막자""… 동탄에 제4 고대병원 설립 추진",Social
808,서산·태안서 지난 주말 실종·침수·고립사고 잇따라…16명 구조,Social
809,건설일용직 ‘퇴직공제부금’ 인상…1일 ‘6천500원→8천700원’,Social
810,"'40년 동지의 눈물과 포옹'…신정훈, 강기정 꺾고 단일화 승리",Social
811,"'나는 신이다' PD ""JMS 정명석, 호텔 같은 독방에서""",Social
812,"박형준-주진우, 행정통합론 맞불…국힘 부산시장 경선 정면충돌",Social
813,"번역가 황석희, ‘성범죄 전과’ 논란에 “변호사와 검토 中”",Social
814,대법 “공사용 임시도로도 ‘그린벨트 부담금’ 내야”,Social
815,[기자수첩] 천안시청의 봄은 왜 이토록 무거운가,Social
816,"10년 독방 쓰더니 또…성폭행범 정명석, ‘사회 저명인사’ 특혜 논란 재점화",Social
817,'반짝 벚꽃' 되나…내일까지 비·바람으로 기상 여건 악화,Social
818,"우범기 ""정동영 장관이 뿌린 AI 씨앗, 전주 산업구조 개편""",Social
819,"""취소됐으니 그냥 먹었다""…'환불 악용'에 뿔난 점주들",Social
820,"이천시, 日반도체 소재 제조사 2500억 투자 확정…“30년 우정 결실”",Social
821,"신정훈, 단일화 여론조사 승리…강기정 ""상임선대위원장 맡아 총력 지원""(종합)",Social
822,"""치적용으로 전락"" 박용식 양양군수 예비후보, 김진태 지사 오색케이블카 사업 비판",Social
823,'여혐' 비판하던 번역가 황석희…성범죄 전력 논란,Social
824,"전주 여성계 33인 ""김관영 전북지사 지지"" 선언",Social
825,카페서 칭얼댄다고…한 살 배기 얼굴 장난감으로 때린 엄마 현행범 체포,Social
826,"“3일 만에 조회수 320만” BBQ 윤회장, 김선태 '충주'에 치킨 1000마리 쏠까",Social
827,"‘데드풀’ 번역가 황석희, 성범죄 의혹…“사실관계 검토 중”",Social
828,"'전분당 담합 의혹' 대상·사조CPK 임원들, 내일 구속 기로",Social
829,본드 끊기자 공사 멈췄다… 인테리어 덮친 ‘나프타 쇼크’,Social
830,민주당 장성군수 경선…허위사실 주장에 대한 '징계 수위'는 어떻게 되나,Social
831,"정성홍, 장관호에 전남광주 통합교육감 선거 후보단일화 제안",Social
832,"경품 한 번 된 적 없는데…검진 후 산 복권 5억 당첨 ""노안에 눈 의심""",Social
833,"[천안 24시] 천안 시내버스 기사들 ""난폭운전 끝내겠다""…700명 자발적 서약",Social
834,"목포해경, 무면허 김 양식장 관리선 운항 선장 3명 적발",Social
835,"주진우·전재수 '북항 돔구장' 공약, 활용 방식 어떤 차이?",Social
836,"[6·3전북]이원택, 쌍방울의 기억…프로야구 11구단 추진",Social
837,"'스타 번역가' 황석희, 과거 성범죄 의혹에…""확인해보겠다""",Social
838,"부산역 체증구간 뚫는다, 충장지하차도 31일 개통",Social
839,"""집 안 보여줘서 전세 못 구해""…세입자 거부에 집주인 '발동동'",Social
840,다음주 분홍 물결 절정…봄비 소식에 '벌써 벚꽃엔딩' 걱정,Social
841,"유은혜 ""학급당 학생 수 초1~2부터 단계적 15명 이내로""",Social
842,부산·양산 잇는 거대 생활권 생긴다…양산선 연내 개통,Social
843,"대한항공, 2000억원대 투자처로 부산 낙점",Social
844,"광주·전남 수출기업 60% '중동사태' 직격탄…""물류비 비상""",Social
845,'여신도 성폭행' JMS 정명석…'사회 저명인사' 교도소 독방 특혜 논란,Social
846,"아파트 공시지가로 증여세 냈는데...法 ""시가로 판단해야""",Social
847,"홍석준 전 의원 ""강남 자택 있는 대구시장 예비후보, 집 팔거나 사퇴하라""",Social
848,"청양군, '살던 곳에서 존엄한 노후를'",Social
849,"300명 일자리 데이터 센터 무산, 세종보 해체?…세종의 잇딴 ‘굴욕’",Social
850,"서울 소방관, 퇴직 후에도 10년간 특수 건강검진 받는다",Social
851,"신정훈, 강기정 꺾고 후보단일화…與 전남광주시장 3강 재편",Social
852,"""골든타임 사수, 미귀가자 0명""… 논산딸기축제 숨은 영웅 '번개순찰대'",Social
853,"'올해는 다르다'? BNK부산은행, 'BNK가을야구예·적금' 출시",Social
854,"2026 논산딸기축제, 역대급 흥행 속 폐막… ""67만 인파·150톤 완판""",Social
855,올 봄엔 대통령이 다섯 번이나 언급한 강진으로 떠나볼까,Social
856,[단독] 항공권까지 미리 예매한 계획범행…금은방 턴 20대 구속송치,Social
857,"""칭얼대서 화 나""…카페서 한 살 딸 얼굴 때린 엄마",Social
858,대구서 미분양 아파트 구매시 취득세 50% 감면,Social
859,용인 기흥구 19층짜리 아파트서 불…1명 연기 흡입·17명 대피,Social
860,"대전 오정 도시재생혁신지구, 국가시범지구 지정",Social
861,"""종량제봉투 사재기 차단""…한준호, 경기도 차원 신속 대응 촉구",Social
862,"주진우 이어 정이한도 전재수 고소 ""입틀막 정치, 여기서 끊겠다""",Social
863,“철저히 조사해 처벌해달라”···안전공업 화재 참사 희생자 마지막 발인,Social
864,"""때로는 지켜봐도 좋다""…고려대 교수가 밝힌 '사춘기 자녀 키우는 법'",Social
865,"""짜장면 21그릇 다 먹고 밴드 나왔다 환불""…도 넘은 '배달거지'",Social
866,"진주시 ""종량제 봉투 가격 인상 없어…사재기 불필요""",Social
867,부산 의료단체 회비 수억 빼돌려 게임 등에 사용한 경리직원,Social
868,"1살 딸 얼굴을 장난감으로 퍽퍽…""훈육"" 카페서 엄마 충격 행동",Social
869,"이혁재 ""씨, 난 어디 가서 살라고…난 연예인 아닌 자연인"" 푸념",Social
870,말소 차량 몰다 '쾅'… ‘무면허·음주’ 외국인 운전자 체포,Social
871,"""바퀴 다 사라졌다""…주차장서 휠·타이어 통째로 도난",Social
872,"송도호 서울시의원, 전·현직 서울시의원 124인 결집… “정원오, 서울 대전환 이끌 검증된 후보”",Social
873,"의료인단체 자금 9억 야금야금 빼먹은 20대 경리, 징역 4년",Social
874,[6.3옥천]4년만의 재격돌…경선 일주일 앞두고 황규철·김재종 '등판',Social
875,"'교수 갑질' 호소 끝 사망한 대학원생, 산재 승인",Social
876,안전공업 화재 유가족 “천장에서 바닥까지 다 기름 성분”,Social
877,"한국서 삶 일군 60대 중국인, 장기기증으로 4명에 새 생명",Social
878,"조용히 시력 위협하는 증식성 당뇨망막병증, 정기적인 안과 검진 중요",Social
879,"""신진주역세권~정촌 대체도로 개설 서둘러야""",Social
880,"""자는데 시끄럽게 해서"" 고시원에서 흉기로 여성 위협한 남성 입건",Social
881,"‘충주맨’ 딱지 뗀 김선태, BBQ 광고 영상 320만뷰 돌파",Social
882,40년 동지의 단일화…강기정 사퇴하고 상임선대위원장 맡아 신정훈 지원(종합),Social
883,"신문선, 홍명보 직격… ""월드컵 날로 먹겠다? 하늘이 용서 안 해""",Social
884,20대 4명이 중년 女 홀로 사는 집 침입해 강도질…목격자 신고로 체포,Social
885,"런던에 비틀스 성지가 있다면, 서울엔 BTS 성지가 있다",Social
886,가상화폐 5억 원 횡령하고 투자사기 가담한 조폭 징역 8년,Social
887,법원 “2년 내 유사 거래도 시가 인정…증여세 추가 과세 정당”,Social
888,전처와 통화했다고 친구 집 쑥대밭 만든 50대 집행유예,Social
889,"“칭얼대서 때렸다”…카페서 1살 딸 폭행한 엄마, 불구속 입건",Social
890,뺑소니 집행유예 기간에 또 무면허 음주 사고…결국 실형 선고,Social
891,"허리 통증 입원 김병기, 경찰 다음 출석 때 조서 날인 받는다…前보좌진 연달아 조사 [세상&]",Social
892,"[속보] 70대, 뺑소니 집유 선처에도 또 무면허·음주 ‘꽝’ 법정구속…“죄질 매우 불량”",Social
893,아파트 현관에 인분·래커칠…'보복 대행' 범죄 저지른 3명 검거,Social
894,‘진해신항CC’ 4월 출범...임시방편으로 봉합된 반쪽 정상화,Social
895,"공공운수노조 ""최저임금 대폭 인상해 소득격차 줄여야""",Social
896,"정성호 ""국가폭력 범죄 시효 폐지 입법""…李 대통령 의지 뒷받침",Social
897,“방 청소 알바할 분” 10대 부른 男…“허벅지 마사지 해달라” 강제추행,Social
